index	original	background	difference
812	4369	290	4079
813	4334	281	4053
814	4359	272	4087
815	4390	292	4098
816	4417	285	4132
817	4385	275	4110
818	4466	281	4185
819	4451	290	4161
820	4376	286	4090
821	4385	285	4100
822	4423	285	4138
823	4468	284	4184
824	4483	275	4208
825	4510	274	4236
826	4500	281	4219
827	4417	277	4140
828	4521	286	4235
829	4517	285	4232
830	4441	271	4170
831	4488	279	4209
832	4486	275	4211
833	4497	269	4228
834	4499	278	4221
835	4561	279	4282
836	4600	278	4322
837	4588	282	4306
838	4582	285	4297
839	4665	284	4381
840	4649	286	4363
841	4661	283	4378
842	4647	280	4367
843	4655	286	4369
844	4699	285	4414
845	4736	287	4449
846	4722	279	4443
847	4736	269	4467
848	4711	266	4445
849	4784	277	4507
850	4766	282	4484
851	4745	282	4463
852	4814	284	4530
853	4773	274	4499
854	4784	269	4515
855	4816	277	4539
856	4792	284	4508
857	4751	285	4466
858	4761	284	4477
859	4837	281	4556
860	4870	275	4595
861	4818	276	4542
862	4785	273	4512
863	4880	275	4605
864	4909	280	4629
865	4910	281	4629
866	4893	273	4620
867	4856	273	4583
868	4869	276	4593
869	4920	283	4637
870	4987	279	4708
871	4993	273	4720
872	5034	275	4759
873	5033	275	4758
874	5031	274	4757
875	5098	284	4814
876	5034	280	4754
877	5063	283	4780
878	5072	280	4792
879	5096	284	4812
880	5123	286	4837
881	5173	285	4888
882	5174	282	4892
883	5161	278	4883
884	5152	279	4873
885	5190	288	4902
886	5235	280	4955
887	5304	272	5032
888	5339	279	5060
889	5336	280	5056
890	5260	277	4983
891	5299	281	5018
892	5366	286	5080
893	5323	281	5042
894	5386	272	5114
895	5376	279	5097
896	5380	289	5091
897	5410	288	5122
898	5429	283	5146
899	5373	273	5100
900	5381	267	5114
901	5412	273	5139
902	5499	275	5224
903	5493	280	5213
904	5551	279	5272
905	5533	290	5243
906	5564	283	5281
907	5578	271	5307
908	5599	277	5322
909	5637	284	5353
910	5625	279	5346
911	5646	281	5365
912	5737	284	5453
913	5780	278	5502
914	5741	284	5457
915	5692	283	5409
916	5708	282	5426
917	5714	282	5432
918	5768	296	5472
919	5754	286	5468
920	5776	283	5493
921	5744	282	5462
922	5706	271	5435
923	5794	276	5518
924	5839	273	5566
925	5839	268	5571
926	5826	288	5538
927	5870	292	5578
928	5956	288	5668
929	6061	282	5779
930	6024	274	5750
931	6053	272	5781
932	6073	280	5793
933	6057	283	5774
934	6058	284	5774
935	6116	276	5840
936	6131	275	5856
937	6200	277	5923
938	6209	277	5932
939	6162	286	5876
940	6236	283	5953
941	6287	284	6003
942	6314	286	6028
943	6318	280	6038
944	6227	278	5949
945	6230	279	5951
946	6298	278	6020
947	6306	274	6032
948	6322	273	6049
949	6293	276	6017
950	6312	278	6034
951	6342	279	6063
952	6366	279	6087
953	6426	278	6148
954	6439	282	6157
955	6486	271	6215
956	6468	270	6198
957	6466	283	6183
958	6462	289	6173
959	6399	289	6110
960	6390	280	6110
961	6522	281	6241
962	6649	279	6370
963	6534	290	6244
964	6499	291	6208
965	6488	287	6201
966	6505	289	6216
967	6534	286	6248
968	6541	265	6276
969	6585	291	6294
970	6582	279	6303
971	6687	282	6405
972	6684	284	6400
973	6594	282	6312
974	6613	283	6330
975	6609	278	6331
976	6640	280	6360
977	6617	280	6337
978	6622	281	6341
979	6709	272	6437
980	6682	272	6410
981	6718	282	6436
982	6744	277	6467
983	6706	284	6422
984	6668	288	6380
985	6598	279	6319
986	6645	282	6363
987	6689	280	6409
988	6681	277	6404
989	6675	275	6400
990	6739	279	6460
991	6778	282	6496
992	6680	280	6400
993	6632	281	6351
994	6700	286	6414
995	6670	289	6381
996	6623	277	6346
997	6642	282	6360
998	6591	275	6316
999	6599	282	6317
1000	6637	274	6363
1001	6546	269	6277
1002	6633	282	6351
1003	6629	286	6343
1004	6592	271	6321
1005	6661	272	6389
1006	6662	283	6379
1007	6684	284	6400
1008	6713	283	6430
1009	6689	284	6405
1010	6662	285	6377
1011	6654	282	6372
1012	6666	281	6385
1013	6607	283	6324
1014	6617	284	6333
1015	6697	288	6409
1016	6690	289	6401
1017	6645	280	6365
1018	6640	274	6366
1019	6659	281	6378
1020	6603	275	6328
1021	6583	277	6306
1022	6658	276	6382
1023	6681	276	6405
1024	6658	280	6378
1025	6613	284	6329
1026	6571	277	6294
1027	6521	275	6246
1028	6562	272	6290
1029	6644	276	6368
1030	6584	285	6299
1031	6583	288	6295
1032	6513	285	6228
1033	6531	281	6250
1034	6562	282	6280
1035	6527	273	6254
1036	6518	277	6241
1037	6512	285	6227
1038	6525	276	6249
1039	6505	276	6229
1040	6503	277	6226
1041	6525	280	6245
1042	6434	284	6150
1043	6372	281	6091
1044	6362	278	6084
1045	6367	272	6095
1046	6364	266	6098
1047	6352	275	6077
1048	6368	282	6086
1049	6407	288	6119
1050	6369	277	6092
1051	6341	278	6063
1052	6343	286	6057
1053	6382	283	6099
1054	6371	285	6086
1055	6338	285	6053
1056	6267	278	5989
1057	6215	281	5934
1058	6223	277	5946
1059	6233	286	5947
1060	6231	284	5947
1061	6311	273	6038
1062	6309	278	6031
1063	6250	288	5962
1064	6241	279	5962
1065	6231	276	5955
1066	6209	276	5933
1067	6204	275	5929
1068	6141	272	5869
1069	6146	290	5856
1070	6176	288	5888
1071	6144	278	5866
1072	6137	287	5850
1073	6174	289	5885
1074	6188	284	5904
1075	6164	290	5874
1076	6118	284	5834
1077	6117	279	5838
1078	6077	278	5799
1079	6104	281	5823
1080	6096	286	5810
1081	6121	285	5836
1082	6099	274	5825
1083	6106	273	5833
1084	6089	274	5815
1085	6027	286	5741
1086	5985	288	5697
1087	6007	282	5725
1088	5961	282	5679
1089	5985	282	5703
1090	6058	280	5778
1091	6024	279	5745
1092	6006	274	5732
1093	6039	274	5765
1094	6009	276	5733
1095	6007	288	5719
1096	5936	290	5646
1097	5992	275	5717
1098	5977	280	5697
1099	5959	276	5683
1100	5972	273	5699
1101	5940	279	5661
1102	6002	282	5720
1103	5992	288	5704
1104	5957	294	5663
1105	6044	286	5758
1106	6016	283	5733
1107	5993	282	5711
1108	5964	284	5680
1109	5968	286	5682
1110	5996	288	5708
1111	5906	282	5624
1112	5847	288	5559
1113	5913	284	5629
1114	5895	282	5613
1115	5873	282	5591
1116	5935	276	5659
1117	5978	272	5706
1118	5920	271	5649
1119	5942	284	5658
1120	5864	285	5579
1121	5830	283	5547
1122	5813	288	5525
1123	5862	291	5571
1124	5898	271	5627
1125	5943	274	5669
1126	5902	280	5622
1127	5852	281	5571
1128	5901	271	5630
1129	5947	272	5675
1130	5922	273	5649
1131	5930	284	5646
1132	5943	284	5659
1133	5927	281	5646
1134	5875	277	5598
1135	5976	278	5698
1136	5941	279	5662
1137	5954	271	5683
1138	5945	275	5670
1139	5940	289	5651
1140	5939	285	5654
1141	5899	284	5615
1142	5919	277	5642
1143	5930	276	5654
1144	5933	285	5648
1145	5993	283	5710
1146	5936	274	5662
1147	6001	276	5725
1148	6027	276	5751
1149	5991	279	5712
1150	6001	274	5727
1151	5956	278	5678
1152	6031	287	5744
1153	6043	282	5761
1154	6002	281	5721
1155	5976	286	5690
1156	5968	280	5688
1157	5959	278	5681
1158	5934	278	5656
1159	6052	282	5770
1160	6026	298	5728
1161	6047	297	5750
1162	6043	283	5760
1163	6002	281	5721
1164	5963	277	5686
1165	6043	277	5766
1166	6040	270	5770
1167	6075	278	5797
1168	6162	281	5881
1169	6159	290	5869
1170	6155	285	5870
1171	6186	283	5903
1172	6114	283	5831
1173	6121	275	5846
1174	6131	281	5850
1175	6124	281	5843
1176	6181	277	5904
1177	6269	274	5995
1178	6204	279	5925
1179	6151	284	5867
1180	6182	275	5907
1181	6230	280	5950
1182	6234	272	5962
1183	6274	275	5999
1184	6269	278	5991
1185	6274	272	6002
1186	6296	266	6030
1187	6313	281	6032
1188	6323	280	6043
1189	6380	277	6103
1190	6368	284	6084
1191	6362	278	6084
1192	6323	276	6047
1193	6277	278	5999
1194	6392	285	6107
1195	6486	282	6204
1196	6488	275	6213
1197	6477	285	6192
1198	6435	275	6160
1199	6488	280	6208
1200	6503	288	6215
1201	6481	279	6202
1202	6483	277	6206
1203	6559	281	6278
1204	6541	280	6261
1205	6555	291	6264
1206	6556	284	6272
1207	6574	283	6291
1208	6540	279	6261
1209	6503	282	6221
1210	6581	279	6302
1211	6638	279	6359
1212	6703	272	6431
1213	6674	264	6410
1214	6576	268	6308
1215	6548	274	6274
1216	6559	274	6285
1217	6724	282	6442
1218	6684	266	6418
1219	6681	287	6394
1220	6715	269	6446
1221	6718	274	6444
1222	6703	275	6428
1223	6676	284	6392
1224	6689	279	6410
1225	6788	282	6506
1226	6774	285	6489
1227	6690	289	6401
1228	6681	282	6399
