index	original	background	difference
844	4501	285	4216
845	4586	287	4299
846	4580	279	4301
847	4593	269	4324
848	4657	266	4391
849	4674	277	4397
850	4621	282	4339
851	4611	282	4329
852	4655	284	4371
853	4717	274	4443
854	4703	269	4434
855	4698	277	4421
856	4756	284	4472
857	4736	285	4451
858	4756	284	4472
859	4722	281	4441
860	4824	275	4549
861	4846	276	4570
862	4852	273	4579
863	4780	275	4505
864	4753	280	4473
865	4784	281	4503
866	4807	273	4534
867	4894	273	4621
868	4859	276	4583
869	4867	283	4584
870	4917	279	4638
871	4908	273	4635
872	4897	275	4622
873	4878	275	4603
874	4944	274	4670
875	4913	284	4629
876	4868	280	4588
877	4917	283	4634
878	4988	280	4708
879	5052	284	4768
880	5068	286	4782
881	5072	285	4787
882	5115	282	4833
883	5087	278	4809
884	5048	279	4769
885	5023	288	4735
886	5109	280	4829
887	5155	272	4883
888	5166	279	4887
889	5218	280	4938
890	5214	277	4937
891	5211	281	4930
892	5275	286	4989
893	5331	281	5050
894	5208	272	4936
895	5242	279	4963
896	5315	289	5026
897	5329	288	5041
898	5355	283	5072
899	5359	273	5086
900	5362	267	5095
901	5380	273	5107
902	5432	275	5157
903	5414	280	5134
904	5488	279	5209
905	5499	290	5209
906	5482	283	5199
907	5486	271	5215
908	5538	277	5261
909	5588	284	5304
910	5631	279	5352
911	5653	281	5372
912	5607	284	5323
913	5650	278	5372
914	5673	284	5389
915	5727	283	5444
916	5714	282	5432
917	5722	282	5440
918	5739	296	5443
919	5721	286	5435
920	5729	283	5446
921	5727	282	5445
922	5746	271	5475
923	5756	276	5480
924	5760	273	5487
925	5851	268	5583
926	5850	288	5562
927	5830	292	5538
928	5842	288	5554
929	5919	282	5637
930	5904	274	5630
931	5912	272	5640
932	5968	280	5688
933	5997	283	5714
934	5978	284	5694
935	6049	276	5773
936	6116	275	5841
937	6109	277	5832
938	6147	277	5870
939	6120	286	5834
940	6164	283	5881
941	6160	284	5876
942	6163	286	5877
943	6245	280	5965
944	6269	278	5991
945	6240	279	5961
946	6226	278	5948
947	6235	274	5961
948	6301	273	6028
949	6371	276	6095
950	6358	278	6080
951	6374	279	6095
952	6341	279	6062
953	6296	278	6018
954	6344	282	6062
955	6395	271	6124
956	6463	270	6193
957	6481	283	6198
958	6402	289	6113
959	6431	289	6142
960	6461	280	6181
961	6511	281	6230
962	6612	279	6333
963	6534	290	6244
964	6565	291	6274
965	6573	287	6286
966	6576	289	6287
967	6567	286	6281
968	6622	265	6357
969	6654	291	6363
970	6656	279	6377
971	6671	282	6389
972	6682	284	6398
973	6652	282	6370
974	6714	283	6431
975	6728	278	6450
976	6735	280	6455
977	6734	280	6454
978	6760	281	6479
979	6751	272	6479
980	6827	272	6555
981	6777	282	6495
982	6801	277	6524
983	6737	284	6453
984	6790	288	6502
985	6779	279	6500
986	6743	282	6461
987	6699	280	6419
