index	original	background	difference
615	1361	4562	-3201
616	1392	4561	-3169
617	1418	4549	-3131
618	1447	4540	-3093
619	1407	4542	-3135
620	1468	4559	-3091
621	1499	4574	-3075
622	1483	4576	-3093
623	1519	4564	-3045
624	1567	4552	-2985
625	1583	4534	-2951
626	1559	4522	-2963
627	1558	4530	-2972
628	1588	4532	-2944
629	1631	4534	-2903
630	1688	4566	-2878
631	1675	4571	-2896
632	1680	4529	-2849
633	1708	4526	-2818
634	1772	4531	-2759
635	1778	4536	-2758
636	1803	4545	-2742
637	1797	4555	-2758
638	1817	4545	-2728
639	1890	4546	-2656
640	1908	4520	-2612
641	1915	4536	-2621
642	1949	4536	-2587
643	1978	4545	-2567
644	2026	4563	-2537
645	2014	4546	-2532
646	2023	4536	-2513
647	2083	4531	-2448
648	2139	4553	-2414
649	2166	4554	-2388
650	2168	4573	-2405
651	2193	4580	-2387
652	2226	4585	-2359
653	2250	4552	-2302
654	2299	4535	-2236
655	2304	4541	-2237
656	2313	4531	-2218
657	2281	4559	-2278
658	2307	4565	-2258
659	2369	4539	-2170
660	2366	4539	-2173
661	2360	4547	-2187
662	2402	4553	-2151
663	2465	4525	-2060
664	2519	4519	-2000
665	2505	4544	-2039
666	2500	4561	-2061
667	2471	4542	-2071
668	2546	4546	-2000
669	2575	4547	-1972
670	2615	4536	-1921
671	2643	4559	-1916
672	2634	4580	-1946
673	2691	4567	-1876
674	2739	4558	-1819
675	2805	4550	-1745
676	2901	4540	-1639
677	2880	4516	-1636
678	2873	4542	-1669
679	2981	4544	-1563
680	3045	4540	-1495
681	3044	4541	-1497
682	3161	4555	-1394
683	3148	4573	-1425
684	3155	4541	-1386
685	3217	4543	-1326
686	3253	4545	-1292
687	3335	4530	-1195
688	3428	4546	-1118
689	3417	4557	-1140
690	3478	4544	-1066
691	3492	4538	-1046
692	3498	4533	-1035
693	3548	4532	-984
694	3603	4546	-943
695	3682	4559	-877
696	3748	4549	-801
697	3781	4535	-754
698	3775	4529	-754
699	3817	4540	-723
700	3826	4540	-714
701	3854	4528	-674
702	3914	4535	-621
703	3981	4542	-561
704	3915	4550	-635
705	3951	4530	-579
706	3993	4547	-554
707	4022	4539	-517
708	4046	4521	-475
709	3993	4554	-561
710	4144	4560	-416
711	4147	4548	-401
712	4178	4545	-367
713	4190	4530	-340
714	4270	4548	-278
715	4275	4543	-268
716	4340	4546	-206
717	4402	4533	-131
718	4403	4514	-111
719	4440	4534	-94
720	4444	4548	-104
721	4489	4542	-53
722	4572	4531	41
723	4551	4557	-6
724	4559	4541	18
725	4647	4530	117
726	4686	4547	139
727	4689	4547	142
728	4816	4564	252
729	4879	4559	320
730	4875	4569	306
731	4981	4537	444
732	5095	4552	543
733	5060	4561	499
734	5092	4569	523
735	5110	4581	529
736	5174	4587	587
737	5240	4529	711
738	5248	4515	733
739	5294	4568	726
740	5374	4564	810
741	5456	4538	918
742	5505	4531	974
743	5497	4529	968
744	5491	4533	958
745	5569	4555	1014
746	5613	4548	1065
747	5564	4543	1021
748	5636	4558	1078
749	5742	4549	1193
750	5786	4571	1215
751	5753	4560	1193
752	5806	4546	1260
753	5777	4560	1217
754	5764	4568	1196
755	5856	4535	1321
756	5810	4523	1287
757	5788	4555	1233
758	5773	4568	1205
759	5797	4553	1244
760	5744	4526	1218
761	5731	4516	1215
762	5669	4541	1128
763	5672	4546	1126
764	5693	4546	1147
765	5688	4541	1147
766	5697	4534	1163
767	5630	4532	1098
768	5649	4550	1099
769	5638	4535	1103
770	5677	4539	1138
771	5678	4544	1134
772	5653	4549	1104
773	5621	4542	1079
774	5623	4531	1092
775	5601	4540	1061
776	5585	4527	1058
777	5605	4540	1065
778	5643	4550	1093
779	5658	4548	1110
780	5660	4540	1120
781	5640	4528	1112
782	5669	4549	1120
783	5645	4548	1097
784	5689	4538	1151
785	5698	4522	1176
786	5737	4540	1197
787	5734	4565	1169
788	5774	4561	1213
789	5802	4557	1245
790	5853	4538	1315
791	5898	4543	1355
792	5941	4539	1402
793	5954	4539	1415
794	5953	4573	1380
795	6035	4548	1487
796	6065	4525	1540
797	6089	4536	1553
798	6128	4521	1607
799	6221	4541	1680
800	6188	4554	1634
801	6245	4535	1710
802	6313	4547	1766
803	6232	4550	1682
804	6207	4563	1644
805	6229	4560	1669
806	6254	4582	1672
807	6232	4557	1675
808	6253	4540	1713
809	6163	4545	1618
810	6188	4546	1642
811	6215	4512	1703
812	6164	4539	1625
813	6171	4556	1615
814	6176	4549	1627
815	6180	4558	1622
816	6266	4564	1702
817	6239	4558	1681
818	6086	4543	1543
819	6028	4557	1471
820	6056	4554	1502
821	6060	4566	1494
822	6029	4572	1457
823	5950	4539	1411
824	5860	4525	1335
825	5896	4539	1357
826	5930	4544	1386
827	5907	4538	1369
828	5837	4535	1302
829	5809	4540	1269
830	5809	4515	1294
831	5783	4528	1255
832	5823	4524	1299
833	5806	4550	1256
834	5740	4551	1189
835	5673	4568	1105
836	5724	4580	1144
837	5735	4543	1192
838	5784	4543	1241
839	5760	4541	1219
840	5696	4552	1144
841	5768	4546	1222
842	5800	4552	1248
843	5761	4547	1214
844	5821	4527	1294
845	5879	4522	1357
846	5842	4542	1300
847	5903	4556	1347
848	5872	4583	1289
849	5965	4553	1412
850	5985	4532	1453
851	5959	4535	1424
852	5971	4543	1428
853	6021	4552	1469
854	6023	4556	1467
855	6105	4535	1570
856	6110	4525	1585
857	6057	4530	1527
858	6159	4533	1626
859	6225	4533	1692
860	6232	4559	1673
861	6294	4563	1731
862	6322	4544	1778
863	6307	4547	1760
864	6413	4528	1885
865	6414	4534	1880
866	6475	4559	1916
867	6549	4559	1990
868	6552	4556	1996
869	6572	4545	2027
870	6571	4544	2027
871	6602	4553	2049
872	6614	4546	2068
873	6597	4547	2050
874	6601	4574	2027
875	6692	4562	2130
876	6721	4536	2185
877	6666	4539	2127
878	6558	4558	2000
879	6528	4579	1949
880	6631	4566	2065
881	6620	4552	2068
882	6595	4539	2056
883	6587	4553	2034
884	6483	4552	1931
885	6454	4567	1887
886	6470	4557	1913
887	6451	4529	1922
888	6437	4545	1892
889	6394	4566	1828
890	6397	4549	1848
891	6400	4562	1838
892	6366	4565	1801
893	6286	4552	1734
894	6305	4567	1738
895	6308	4548	1760
896	6290	4548	1742
897	6311	4533	1778
898	6302	4539	1763
899	6240	4532	1708
900	6172	4555	1617
901	6173	4543	1630
902	6153	4542	1611
903	6204	4548	1656
904	6225	4550	1675
905	6144	4546	1598
906	6123	4545	1578
907	6114	4525	1589
908	6118	4565	1553
909	6061	4555	1506
910	6121	4548	1573
911	6163	4531	1632
912	6191	4523	1668
913	6280	4541	1739
914	6326	4584	1742
915	6292	4568	1724
916	6421	4545	1876
917	6401	4527	1874
918	6332	4529	1803
919	6500	4547	1953
920	6563	4589	1974
921	6493	4570	1923
922	6501	4564	1937
923	6561	4544	2017
924	6618	4526	2092
925	6707	4528	2179
926	6783	4526	2257
927	6800	4535	2265
928	6840	4550	2290
929	6905	4553	2352
930	6997	4550	2447
931	7015	4548	2467
932	7082	4547	2535
933	7183	4553	2630
934	7252	4560	2692
935	7210	4545	2665
936	7225	4544	2681
937	7339	4550	2789
938	7421	4576	2845
939	7353	4565	2788
940	7398	4570	2828
941	7435	4583	2852
942	7404	4563	2841
943	7467	4523	2944
944	7545	4529	3016
945	7534	4544	2990
946	7517	4542	2975
947	7537	4563	2974
948	7577	4582	2995
949	7588	4534	3054
950	7578	4538	3040
951	7603	4560	3043
952	7600	4577	3023
953	7531	4568	2963
954	7535	4544	2991
955	7500	4551	2949
956	7537	4556	2981
957	7497	4568	2929
958	7445	4572	2873
959	7389	4565	2824
960	7379	4577	2802
961	7348	4586	2762
962	7319	4570	2749
963	7284	4547	2737
964	7254	4554	2700
965	7235	4553	2682
966	7189	4565	2624
967	7168	4569	2599
968	7176	4551	2625
969	7102	4540	2562
970	7071	4560	2511
971	7148	4563	2585
972	7117	4549	2568
973	7054	4568	2486
974	7030	4573	2457
975	6912	4558	2354
976	6951	4537	2414
977	6986	4540	2446
978	7012	4551	2461
979	6998	4560	2438
980	6944	4555	2389
981	6872	4525	2347
982	6864	4545	2319
983	6955	4533	2422
984	6994	4528	2466
985	6942	4515	2427
986	7055	4554	2501
987	7020	4542	2478
988	7075	4509	2566
989	7114	4551	2563
990	7062	4565	2497
991	7149	4545	2604
992	7240	4552	2688
993	7272	4558	2714
994	7291	4564	2727
995	7344	4540	2804
996	7485	4525	2960
997	7546	4519	3027
998	7622	4551	3071
999	7659	4594	3065
1000	7675	4590	3085
1001	7717	4561	3156
1002	7784	4558	3226
1003	7893	4547	3346
1004	7971	4548	3423
1005	8026	4545	3481
1006	8062	4536	3526
1007	8135	4549	3586
1008	8282	4539	3743
1009	8415	4528	3887
1010	8439	4522	3917
1011	8476	4536	3940
1012	8522	4561	3961
1013	8594	4554	4040
1014	8681	4554	4127
1015	8880	4538	4342
1016	8890	4512	4378
1017	8809	4552	4257
1018	8817	4550	4267
1019	8926	4567	4359
1020	8972	4595	4377
1021	8991	4566	4425
1022	9042	4554	4488
1023	9026	4550	4476
1024	9030	4571	4459
1025	9067	4543	4524
1026	9104	4508	4596
1027	9121	4540	4581
1028	9102	4551	4551
1029	9062	4547	4515
1030	9105	4542	4563
1031	9135	4554	4581
1032	9119	4546	4573
1033	9136	4516	4620
1034	9119	4538	4581
1035	9062	4552	4510
1036	9027	4557	4470
1037	8978	4561	4417
1038	9032	4585	4447
1039	8996	4577	4419
1040	9025	4548	4477
1041	9082	4531	4551
1042	9007	4544	4463
1043	9005	4570	4435
1044	9069	4549	4520
1045	8908	4560	4348
1046	8907	4571	4336
1047	8871	4552	4319
1048	8842	4548	4294
1049	8860	4545	4315
1050	8813	4570	4243
1051	8814	4560	4254
1052	8774	4536	4238
1053	8740	4554	4186
1054	8680	4553	4127
1055	8758	4556	4202
1056	8798	4568	4230
1057	8736	4549	4187
1058	8686	4556	4130
1059	8704	4531	4173
1060	8710	4531	4179
1061	8691	4553	4138
1062	8768	4546	4222
1063	8775	4555	4220
1064	8756	4570	4186
1065	8723	4535	4188
1066	8798	4567	4231
1067	8832	4562	4270
1068	8843	4556	4287
1069	8916	4551	4365
1070	8934	4571	4363
1071	8974	4556	4418
1072	9010	4573	4437
1073	9024	4572	4452
1074	9025	4579	4446
1075	9113	4569	4544
1076	9145	4556	4589
1077	9286	4541	4745
1078	9357	4543	4814
1079	9406	4578	4828
1080	9470	4567	4903
1081	9510	4574	4936
1082	9686	4536	5150
1083	9786	4544	5242
1084	9908	4562	5346
1085	9998	4528	5470
1086	10119	4516	5603
1087	10256	4542	5714
1088	10384	4547	5837
1089	10390	4568	5822
1090	10496	4568	5928
1091	10618	4574	6044
1092	10796	4560	6236
1093	10918	4544	6374
1094	11118	4532	6586
1095	11216	4527	6689
1096	11278	4542	6736
1097	11376	4538	6838
1098	11364	4563	6801
1099	11413	4566	6847
1100	11554	4526	7028
1101	11715	4521	7194
1102	11736	4546	7190
1103	11806	4540	7266
1104	11923	4523	7400
1105	11946	4542	7404
1106	12070	4561	7509
1107	12069	4550	7519
1108	12104	4545	7559
1109	12226	4539	7687
1110	12240	4564	7676
1111	12353	4562	7791
1112	12389	4542	7847
1113	12414	4587	7827
1114	12457	4573	7884
1115	12473	4564	7909
1116	12572	4587	7985
1117	12597	4556	8041
1118	12461	4546	7915
1119	12497	4550	7947
1120	12566	4577	7989
1121	12478	4568	7910
1122	12423	4566	7857
1123	12365	4556	7809
1124	12373	4571	7802
1125	12487	4542	7945
1126	12444	4511	7933
1127	12256	4533	7723
1128	12189	4553	7636
1129	12229	4539	7690
1130	12247	4546	7701
1131	12204	4559	7645
1132	12154	4550	7604
1133	12102	4528	7574
1134	12137	4552	7585
1135	11988	4551	7437
1136	11979	4539	7440
1137	12019	4549	7470
1138	11886	4545	7341
1139	11787	4540	7247
1140	11860	4543	7317
1141	11760	4534	7226
1142	11764	4531	7233
1143	11715	4541	7174
1144	11625	4560	7065
1145	11650	4557	7093
1146	11651	4533	7118
1147	11521	4557	6964
1148	11557	4573	6984
1149	11641	4522	7119
1150	11517	4524	6993
1151	11414	4529	6885
1152	11469	4544	6925
1153	11519	4557	6962
1154	11581	4551	7030
1155	11476	4544	6932
1156	11368	4550	6818
1157	11286	4539	6747
1158	11327	4532	6795
1159	11374	4512	6862
1160	11380	4534	6846
1161	11406	4550	6856
1162	11411	4556	6855
1163	11429	4566	6863
1164	11535	4571	6964
1165	11585	4565	7020
1166	11573	4553	7020
1167	11650	4522	7128
1168	11720	4526	7194
1169	11710	4550	7160
1170	11750	4548	7202
1171	11821	4547	7274
1172	11880	4529	7351
1173	12025	4532	7493
1174	12058	4564	7494
1175	12112	4584	7528
1176	12194	4551	7643
1177	12419	4567	7852
1178	12460	4575	7885
1179	12557	4564	7993
1180	12644	4565	8079
1181	12699	4549	8150
1182	12728	4549	8179
1183	12836	4557	8279
1184	13058	4555	8503
1185	13163	4551	8612
1186	13257	4552	8705
1187	13239	4527	8712
1188	13390	4542	8848
1189	13536	4539	8997
1190	13618	4542	9076
1191	13741	4545	9196
1192	13823	4594	9229
1193	13925	4580	9345
1194	14082	4568	9514
1195	14147	4570	9577
1196	14151	4579	9572
1197	14283	4573	9710
1198	14373	4569	9804
1199	14431	4551	9880
1200	14510	4531	9979
1201	14526	4570	9956
1202	14619	4569	10050
1203	14619	4547	10072
1204	14695	4523	10172
1205	14817	4539	10278
1206	14837	4537	10300
1207	14782	4547	10235
1208	14861	4569	10292
1209	14917	4544	10373
1210	14840	4534	10306
1211	14870	4554	10316
1212	14781	4538	10243
1213	14670	4558	10112
1214	14735	4558	10177
1215	14808	4552	10256
1216	14812	4549	10263
1217	14689	4553	10136
1218	14721	4565	10156
1219	14718	4538	10180
1220	14660	4530	10130
1221	14543	4549	9994
1222	14427	4550	9877
1223	14428	4533	9895
1224	14423	4539	9884
1225	14302	4537	9765
1226	14275	4537	9738
1227	14227	4557	9670
1228	14050	4580	9470
1229	13979	4542	9437
1230	14027	4561	9466
1231	13955	4547	9408
1232	13757	4563	9194
1233	13697	4550	9147
1234	13719	4543	9176
1235	13623	4521	9102
1236	13448	4527	8921
1237	13320	4548	8772
1238	13379	4548	8831
