index	original	background	difference
1032	5668	323	5345
1033	5637	323	5314
1034	5602	325	5277
1035	5516	326	5190
1036	5594	327	5267
1037	5594	328	5266
1038	5563	328	5235
1039	5540	323	5217
1040	5521	317	5204
1041	5502	316	5186
1042	5606	324	5282
1043	5543	320	5223
1044	5462	324	5138
1045	5440	324	5116
1046	5533	313	5220
1047	5544	313	5231
1048	5423	323	5100
1049	5441	323	5118
1050	5396	320	5076
1051	5334	316	5018
1052	5361	318	5043
1053	5355	320	5035
1054	5354	323	5031
1055	5478	319	5159
1056	5432	319	5113
1057	5431	321	5110
1058	5409	324	5085
1059	5485	321	5164
1060	5450	324	5126
1061	5474	318	5156
1062	5412	312	5100
1063	5427	316	5111
1064	5552	315	5237
1065	5501	314	5187
1066	5471	331	5140
1067	5475	330	5145
1068	5538	309	5229
1069	5645	308	5337
1070	5707	313	5394
1071	5709	316	5393
1072	5695	318	5377
1073	5761	304	5457
1074	5770	304	5466
1075	5773	313	5460
1076	5908	326	5582
1077	6009	321	5688
1078	6072	315	5757
1079	6072	322	5750
1080	6098	309	5789
1081	6157	311	5846
1082	6188	320	5868
1083	6255	323	5932
1084	6370	322	6048
1085	6427	319	6108
1086	6462	315	6147
1087	6583	316	6267
1088	6703	306	6397
1089	6780	307	6473
1090	6790	316	6474
1091	6851	311	6540
1092	6962	310	6652
1093	7041	309	6732
1094	7218	308	6910
1095	7303	314	6989
1096	7378	314	7064
1097	7324	320	7004
1098	7391	313	7078
1099	7445	311	7134
1100	7528	313	7215
1101	7528	314	7214
1102	7543	312	7231
1103	7642	321	7321
1104	7704	324	7380
1105	7723	317	7406
1106	7713	321	7392
1107	7769	318	7451
1108	7891	314	7577
1109	7974	317	7657
1110	7866	323	7543
1111	7857	333	7524
1112	7990	326	7664
1113	7983	312	7671
1114	7992	321	7671
1115	8002	315	7687
1116	7993	309	7684
1117	7964	315	7649
1118	7955	316	7639
1119	7951	315	7636
1120	7996	313	7683
1121	8018	315	7703
1122	7934	327	7607
1123	7904	322	7582
1124	7902	317	7585
1125	7819	319	7500
1126	7876	313	7563
1127	7849	318	7531
1128	7795	320	7475
1129	7787	318	7469
1130	7861	315	7546
1131	7855	314	7541
1132	7799	313	7486
1133	7841	315	7526
1134	7717	320	7397
1135	7609	326	7283
1136	7651	318	7333
1137	7602	314	7288
1138	7480	318	7162
1139	7562	324	7238
1140	7645	322	7323
1141	7581	321	7260
1142	7497	315	7182
1143	7461	321	7140
1144	7415	321	7094
1145	7434	318	7116
1146	7476	319	7157
1147	7489	319	7170
1148	7394	316	7078
1149	7319	310	7009
1150	7332	325	7007
1151	7359	321	7038
1152	7391	327	7064
1153	7377	329	7048
1154	7419	318	7101
1155	7432	311	7121
1156	7413	312	7101
1157	7408	308	7100
1158	7368	312	7056
1159	7436	312	7124
1160	7482	311	7171
1161	7479	322	7157
1162	7508	323	7185
1163	7556	323	7233
1164	7558	318	7240
1165	7604	313	7291
1166	7733	320	7413
1167	7703	323	7380
1168	7774	325	7449
1169	7828	322	7506
1170	7867	315	7552
1171	7898	313	7585
1172	7932	319	7613
1173	7954	324	7630
1174	8037	326	7711
1175	8055	328	7727
1176	8085	322	7763
1177	8192	307	7885
1178	8240	310	7930
