index	original	background	difference
1030	5627	315	5312
1031	5584	320	5264
1032	5585	323	5262
1033	5590	323	5267
1034	5603	325	5278
1035	5582	326	5256
1036	5554	327	5227
1037	5536	328	5208
1038	5524	328	5196
1039	5513	323	5190
1040	5500	317	5183
1041	5477	316	5161
1042	5482	324	5158
1043	5495	320	5175
1044	5476	324	5152
1045	5458	324	5134
1046	5436	313	5123
1047	5403	313	5090
1048	5424	323	5101
1049	5399	323	5076
1050	5375	320	5055
1051	5393	316	5077
1052	5373	318	5055
1053	5380	320	5060
1054	5399	323	5076
1055	5391	319	5072
1056	5326	319	5007
1057	5348	321	5027
1058	5395	324	5071
1059	5413	321	5092
1060	5408	324	5084
1061	5424	318	5106
1062	5432	312	5120
1063	5468	316	5152
1064	5493	315	5178
1065	5489	314	5175
1066	5498	331	5167
1067	5497	330	5167
1068	5544	309	5235
1069	5578	308	5270
1070	5611	313	5298
1071	5641	316	5325
1072	5669	318	5351
1073	5731	304	5427
1074	5764	304	5460
1075	5848	313	5535
1076	5910	326	5584
1077	5948	321	5627
1078	6021	315	5706
1079	6045	322	5723
1080	6054	309	5745
1081	6141	311	5830
1082	6211	320	5891
1083	6287	323	5964
1084	6359	322	6037
1085	6452	319	6133
1086	6517	315	6202
1087	6561	316	6245
1088	6666	306	6360
1089	6758	307	6451
1090	6824	316	6508
1091	6917	311	6606
1092	6969	310	6659
1093	7041	309	6732
1094	7147	308	6839
1095	7214	314	6900
1096	7283	314	6969
1097	7317	320	6997
1098	7389	313	7076
1099	7441	311	7130
1100	7470	313	7157
1101	7499	314	7185
1102	7545	312	7233
1103	7609	321	7288
1104	7641	324	7317
1105	7726	317	7409
1106	7745	321	7424
1107	7770	318	7452
1108	7808	314	7494
1109	7835	317	7518
1110	7864	323	7541
1111	7883	333	7550
1112	7946	326	7620
1113	7947	312	7635
1114	7957	321	7636
1115	8003	315	7688
1116	8009	309	7700
1117	8003	315	7688
1118	8009	316	7693
1119	7974	315	7659
1120	7934	313	7621
1121	7959	315	7644
1122	7917	327	7590
1123	7891	322	7569
1124	7914	317	7597
1125	7872	319	7553
1126	7846	313	7533
1127	7851	318	7533
1128	7814	320	7494
1129	7788	318	7470
1130	7789	315	7474
1131	7734	314	7420
1132	7718	313	7405
1133	7662	315	7347
1134	7665	320	7345
1135	7709	326	7383
1136	7680	318	7362
1137	7618	314	7304
1138	7589	318	7271
1139	7588	324	7264
1140	7564	322	7242
1141	7512	321	7191
1142	7475	315	7160
1143	7431	321	7110
1144	7431	321	7110
1145	7446	318	7128
1146	7424	319	7105
1147	7425	319	7106
1148	7438	316	7122
1149	7415	310	7105
1150	7392	325	7067
1151	7401	321	7080
1152	7356	327	7029
1153	7324	329	6995
