index	original	background	difference
1090	8047	316	7731
1091	8197	311	7886
1092	8148	310	7838
1093	8206	309	7897
1094	8323	308	8015
1095	8446	314	8132
1096	8577	314	8263
1097	8577	320	8257
1098	8618	313	8305
1099	8705	311	8394
1100	8717	313	8404
1101	8739	314	8425
1102	8792	312	8480
1103	8904	321	8583
1104	8998	324	8674
1105	9003	317	8686
1106	9043	321	8722
1107	9038	318	8720
1108	9197	314	8883
1109	9301	317	8984
1110	9267	323	8944
1111	9208	333	8875
1112	9227	326	8901
1113	9222	312	8910
1114	9220	321	8899
1115	9266	315	8951
1116	9198	309	8889
1117	9221	315	8906
1118	9329	316	9013
1119	9190	315	8875
1120	9132	313	8819
1121	9134	315	8819
1122	9182	327	8855
1123	9177	322	8855
1124	9112	317	8795
1125	9108	319	8789
1126	9127	313	8814
1127	9041	318	8723
1128	8897	320	8577
1129	8922	318	8604
1130	8928	315	8613
1131	8850	314	8536
1132	8831	313	8518
1133	8865	315	8550
1134	8816	320	8496
1135	8761	326	8435
1136	8765	318	8447
1137	8795	314	8481
1138	8743	318	8425
1139	8716	324	8392
1140	8646	322	8324
1141	8581	321	8260
1142	8579	315	8264
1143	8553	321	8232
1144	8550	321	8229
1145	8529	318	8211
1146	8513	319	8194
1147	8455	319	8136
1148	8385	316	8069
1149	8451	310	8141
1150	8449	325	8124
1151	8452	321	8131
1152	8403	327	8076
1153	8384	329	8055
1154	8388	318	8070
1155	8445	311	8134
1156	8479	312	8167
1157	8459	308	8151
1158	8414	312	8102
1159	8429	312	8117
1160	8480	311	8169
1161	8527	322	8205
1162	8612	323	8289
1163	8680	323	8357
1164	8643	318	8325
1165	8608	313	8295
1166	8627	320	8307
1167	8704	323	8381
1168	8763	325	8438
1169	8773	322	8451
1170	8750	315	8435
1171	8841	313	8528
1172	9042	319	8723
1173	9008	324	8684
1174	8997	326	8671
1175	9117	328	8789
1176	9224	322	8902
1177	9316	307	9009
1178	9356	310	9046
1179	9352	306	9046
1180	9437	307	9130
1181	9550	304	9246
1182	9681	307	9374
1183	9779	324	9455
