index	original	background	difference
894	1666	1832	-166
895	1717	1822	-105
896	1780	1810	-30
897	1724	1804	-80
898	1721	1809	-88
899	1741	1811	-70
900	1694	1806	-112
901	1655	1805	-150
902	1682	1813	-131
903	1724	1816	-92
904	1701	1801	-100
905	1677	1801	-124
906	1699	1797	-98
907	1720	1801	-81
908	1737	1815	-78
909	1760	1818	-58
910	1753	1820	-67
911	1762	1792	-30
912	1761	1802	-41
913	1777	1830	-53
914	1782	1822	-40
915	1825	1800	25
916	1843	1803	40
917	1865	1816	49
918	1908	1792	116
919	1893	1793	100
920	1869	1817	52
921	1886	1791	95
922	1901	1774	127
923	1902	1784	118
924	1888	1796	92
925	1911	1798	113
926	1882	1791	91
927	1917	1796	121
928	1931	1781	150
929	1931	1790	141
930	1939	1791	148
931	1951	1784	167
932	1942	1788	154
933	1949	1786	163
934	1971	1780	191
935	1952	1792	160
936	1883	1785	98
937	1882	1784	98
938	1865	1797	68
939	1848	1782	66
940	1866	1808	58
941	1825	1808	17
942	1819	1784	35
943	1845	1790	55
944	1821	1795	26
945	1849	1799	50
946	1845	1795	50
947	1885	1798	87
948	1889	1783	106
949	1860	1787	73
950	1860	1799	61
951	1900	1788	112
952	1939	1769	170
953	1916	1788	128
954	1906	1770	136
955	1910	1752	158
956	1926	1780	146
957	1917	1781	136
958	1938	1763	175
959	1886	1765	121
960	1856	1775	81
961	1888	1786	102
962	1888	1802	86
963	1887	1792	95
964	1850	1780	70
965	1806	1781	25
966	1807	1781	26
967	1823	1779	44
968	1823	1761	62
969	1887	1791	96
970	1868	1780	88
971	1862	1784	78
972	1831	1775	56
973	1820	1775	45
974	1817	1776	41
975	1837	1762	75
976	1833	1769	64
977	1822	1776	46
978	1826	1763	63
979	1852	1769	83
980	1851	1787	64
981	1818	1784	34
982	1791	1775	16
983	1795	1774	21
984	1827	1762	65
985	1844	1751	93
986	1815	1759	56
987	1793	1760	33
988	1765	1754	11
989	1774	1736	38
990	1805	1749	56
991	1832	1755	77
992	1815	1740	75
993	1837	1765	72
994	1853	1781	72
995	1810	1773	37
996	1782	1784	-2
997	1809	1780	29
998	1781	1769	12
999	1784	1770	14
1000	1778	1774	4
1001	1760	1764	-4
1002	1744	1751	-7
1003	1717	1756	-39
1004	1667	1756	-89
1005	1642	1750	-108
1006	1672	1769	-97
1007	1674	1753	-79
1008	1679	1744	-65
1009	1668	1723	-55
1010	1611	1740	-129
1011	1645	1753	-108
1012	1701	1752	-51
1013	1738	1755	-17
1014	1751	1744	7
1015	1738	1727	11
1016	1736	1747	-11
1017	1790	1763	27
1018	1824	1738	86
1019	1855	1735	120
1020	1888	1744	144
1021	1883	1742	141
1022	1872	1750	122
1023	1889	1754	135
1024	1895	1740	155
1025	1854	1744	110
1026	1812	1745	67
1027	1765	1727	38
1028	1733	1740	-7
1029	1691	1756	-65
1030	1691	1752	-61
1031	1680	1758	-78
1032	1689	1751	-62
1033	1726	1740	-14
1034	1708	1724	-16
1035	1727	1738	-11
1036	1724	1743	-19
1037	1747	1732	15
1038	1744	1732	12
1039	1724	1743	-19
1040	1709	1756	-47
1041	1676	1745	-69
1042	1657	1739	-82
1043	1664	1755	-91
1044	1653	1770	-117
1045	1668	1740	-72
1046	1708	1727	-19
1047	1765	1713	52
1048	1802	1709	93
1049	1834	1718	116
1050	1867	1727	140
1051	1890	1726	164
1052	1857	1731	126
1053	1805	1724	81
1054	1791	1725	66
1055	1789	1731	58
1056	1810	1729	81
1057	1811	1715	96
1058	1813	1716	97
1059	1825	1731	94
1060	1862	1725	137
1061	1885	1727	158
1062	1865	1745	120
1063	1864	1725	139
1064	1801	1723	78
1065	1759	1709	50
1066	1742	1698	44
1067	1786	1711	75
1068	1818	1733	85
1069	1809	1732	77
1070	1842	1719	123
1071	1862	1710	152
1072	1905	1718	187
1073	1904	1704	200
1074	1898	1705	193
1075	1926	1699	227
1076	1993	1702	291
1077	1967	1701	266
1078	1951	1698	253
1079	1943	1700	243
1080	1893	1713	180
1081	1855	1728	127
1082	1816	1721	95
1083	1801	1718	83
1084	1832	1722	110
1085	1871	1722	149
1086	1812	1711	101
1087	1823	1724	99
1088	1873	1723	150
1089	1903	1719	184
1090	1904	1729	175
1091	1888	1716	172
1092	1846	1721	125
1093	1815	1716	99
1094	1827	1720	107
1095	1783	1721	62
1096	1745	1708	37
1097	1740	1701	39
1098	1756	1683	73
1099	1791	1693	98
1100	1745	1725	20
1101	1750	1734	16
1102	1804	1713	91
1103	1783	1715	68
1104	1811	1725	86
1105	1915	1703	212
1106	1956	1705	251
1107	1933	1700	233
1108	1920	1704	216
1109	1936	1690	246
1110	1922	1704	218
1111	1929	1712	217
1112	1917	1691	226
1113	1938	1688	250
1114	1935	1708	227
1115	1878	1712	166
1116	1894	1695	199
1117	1896	1689	207
1118	1902	1691	211
1119	1826	1698	128
1120	1772	1696	76
1121	1764	1693	71
1122	1773	1706	67
1123	1765	1699	66
1124	1734	1690	44
1125	1753	1693	60
1126	1783	1695	88
1127	1796	1693	103
1128	1767	1701	66
1129	1761	1703	58
1130	1749	1700	49
1131	1770	1694	76
1132	1755	1698	57
1133	1732	1699	33
1134	1747	1701	46
1135	1747	1706	41
1136	1776	1702	74
1137	1769	1685	84
1138	1782	1684	98
1139	1752	1689	63
1140	1703	1694	9
1141	1696	1687	9
1142	1707	1676	31
1143	1726	1680	46
1144	1703	1677	26
1145	1664	1684	-20
1146	1647	1699	-52
1147	1642	1694	-52
1148	1644	1688	-44
1149	1666	1666	0
1150	1674	1676	-2
1151	1672	1688	-16
1152	1640	1691	-51
1153	1728	1679	49
1154	1765	1688	77
1155	1800	1705	95
1156	1849	1693	156
1157	1830	1667	163
1158	1869	1678	191
1159	1877	1682	195
1160	1898	1687	211
1161	1883	1700	183
1162	1893	1698	195
1163	1953	1683	270
1164	1992	1688	304
1165	1979	1709	270
1166	2049	1695	354
1167	2103	1687	416
