index	original	background	difference
1368	7002	262	6740
1369	6968	267	6701
1370	6945	267	6678
1371	6921	260	6661
1372	6813	264	6549
1373	6911	264	6647
1374	6906	261	6645
1375	6801	265	6536
1376	6712	258	6454
1377	6655	258	6397
1378	6661	262	6399
1379	6687	260	6427
1380	6720	255	6465
1381	6709	264	6445
1382	6718	262	6456
1383	6710	262	6448
1384	6788	271	6517
1385	6758	272	6486
1386	6733	261	6472
1387	6760	268	6492
1388	6783	262	6521
1389	6769	259	6510
1390	6676	260	6416
1391	6707	258	6449
1392	6726	260	6466
1393	6597	260	6337
1394	6507	251	6256
1395	6611	254	6357
1396	6653	257	6396
1397	6574	267	6307
1398	6593	264	6329
1399	6612	260	6352
