index	original	background	difference
1301	18381	310	18071
1302	18408	315	18093
1303	18448	313	18135
1304	18447	308	18139
1305	18597	312	18285
1306	18722	315	18407
1307	18830	308	18522
1308	18779	306	18473
1309	18765	309	18456
1310	19019	309	18710
1311	18875	307	18568
1312	18880	314	18566
1313	18951	300	18651
1314	19065	310	18755
1315	19145	315	18830
1316	19016	307	18709
1317	19000	309	18691
1318	19089	300	18789
1319	19055	289	18766
1320	19004	302	18702
1321	18987	298	18689
1322	18997	300	18697
1323	19030	304	18726
1324	18918	303	18615
1325	18813	295	18518
1326	18821	308	18513
1327	18785	313	18472
1328	18853	310	18543
1329	18656	302	18354
1330	18721	299	18422
1331	18699	308	18391
1332	18699	312	18387
1333	18727	309	18418
1334	18689	298	18391
1335	18672	304	18368
1336	18592	320	18272
1337	18505	303	18202
1338	18519	293	18226
1339	18432	288	18144
1340	18356	302	18054
1341	18218	305	17913
1342	18080	297	17783
1343	18013	307	17706
1344	18016	307	17709
1345	17970	303	17667
1346	17848	303	17545
1347	17652	308	17344
1348	17540	315	17225
1349	17473	302	17171
1350	17407	299	17108
1351	17205	306	16899
1352	17016	310	16706
1353	16928	304	16624
1354	16721	290	16431
1355	16569	299	16270
1356	16476	307	16169
1357	16318	299	16019
1358	16253	293	15960
1359	16140	290	15850
1360	15969	290	15679
1361	15937	302	15635
1362	15836	299	15537
1363	15800	296	15504
1364	15812	306	15506
1365	15659	302	15357
1366	15610	301	15309
1367	15545	308	15237
1368	15389	306	15083
1369	15418	302	15116
1370	15360	304	15056
1371	15189	306	14883
1372	15138	310	14828
1373	15039	302	14737
1374	14957	301	14656
1375	14871	307	14564
1376	14867	305	14562
1377	14845	311	14534
1378	14860	300	14560
1379	14805	300	14505
1380	14759	305	14454
1381	14792	301	14491
1382	14737	292	14445
1383	14620	300	14320
1384	14614	304	14310
1385	14649	300	14349
1386	14646	303	14343
1387	14693	298	14395
1388	14804	295	14509
1389	14873	295	14578
1390	14834	300	14534
1391	14900	301	14599
1392	14980	305	14675
1393	15024	310	14714
1394	15197	312	14885
1395	15237	308	14929
1396	15200	297	14903
1397	15352	294	15058
1398	15412	295	15117
1399	15496	306	15190
1400	15551	302	15249
1401	15603	303	15300
1402	15712	304	15408
1403	15954	299	15655
1404	16012	299	15713
1405	16104	309	15795
1406	16181	316	15865
1407	16358	304	16054
1408	16337	309	16028
1409	16399	301	16098
1410	16694	298	16396
1411	16781	298	16483
1412	16699	299	16400
1413	16946	301	16645
1414	17078	295	16783
1415	17191	292	16899
1416	17273	303	16970
1417	17398	296	17102
1418	17549	304	17245
1419	17607	305	17302
1420	17736	302	17434
1421	17828	301	17527
1422	17930	303	17627
1423	18075	310	17765
1424	18146	309	17837
1425	18346	301	18045
1426	18467	307	18160
1427	18492	316	18176
1428	18495	311	18184
1429	18499	304	18195
1430	18637	302	18335
1431	18673	304	18369
1432	18633	302	18331
1433	18775	298	18477
1434	18699	297	18402
1435	18718	302	18416
1436	18661	294	18367
1437	18698	291	18407
1438	18783	294	18489
1439	18858	291	18567
1440	18812	297	18515
1441	18759	298	18461
1442	18826	290	18536
1443	18860	295	18565
1444	18722	297	18425
1445	18681	300	18381
1446	18645	296	18349
1447	18696	297	18399
1448	18748	300	18448
1449	18733	301	18432
1450	18534	297	18237
1451	18613	300	18313
1452	18571	296	18275
1453	18535	302	18233
1454	18525	309	18216
1455	18399	297	18102
1456	18396	298	18098
1457	18365	293	18072
1458	18260	291	17969
1459	18107	302	17805
1460	18010	311	17699
1461	17964	300	17664
1462	17966	306	17660
1463	17757	301	17456
1464	17650	293	17357
1465	17540	299	17241
1466	17475	294	17181
1467	17566	296	17270
1468	17321	298	17023
1469	17182	289	16893
1470	17110	296	16814
1471	16885	295	16590
1472	16806	306	16500
1473	16750	309	16441
1474	16531	294	16237
