index	original	background	difference
839	5028	326	4702
840	5073	334	4739
841	5047	337	4710
842	5066	334	4732
843	5021	330	4691
844	5036	329	4707
845	5101	325	4776
846	5163	328	4835
847	5205	332	4873
848	5240	334	4906
849	5259	334	4925
850	5275	330	4945
851	5341	329	5012
852	5397	333	5064
853	5453	322	5131
854	5504	325	5179
855	5509	331	5178
856	5537	332	5205
857	5519	327	5192
858	5518	334	5184
859	5630	327	5303
860	5611	328	5283
861	5624	330	5294
862	5729	330	5399
863	5715	335	5380
864	5771	331	5440
865	5778	332	5446
866	5829	331	5498
867	5864	324	5540
868	5822	322	5500
869	5795	321	5474
870	5822	329	5493
871	5861	323	5538
872	5809	328	5481
873	5791	330	5461
874	5827	322	5505
875	5832	327	5505
876	5828	338	5490
877	5808	328	5480
878	5845	318	5527
879	5833	318	5515
880	5852	335	5517
881	5858	331	5527
882	5841	332	5509
883	5716	330	5386
884	5680	335	5345
885	5704	332	5372
886	5750	319	5431
887	5769	319	5450
888	5787	334	5453
889	5690	325	5365
890	5678	325	5353
891	5645	321	5324
892	5599	320	5279
893	5610	321	5289
894	5644	326	5318
895	5649	332	5317
896	5628	332	5296
897	5632	329	5303
898	5582	328	5254
899	5618	325	5293
900	5656	328	5328
901	5563	325	5238
902	5522	324	5198
903	5577	336	5241
904	5552	329	5223
905	5554	316	5238
906	5526	321	5205
907	5577	335	5242
908	5599	337	5262
909	5594	330	5264
910	5614	336	5278
911	5725	335	5390
912	5695	332	5363
913	5624	325	5299
914	5683	321	5362
915	5743	321	5422
916	5793	322	5471
917	5799	317	5482
918	5850	321	5529
919	5929	319	5610
920	6036	323	5713
921	5952	321	5631
922	6005	322	5683
923	6121	330	5791
924	6209	327	5882
925	6269	327	5942
926	6298	330	5968
927	6276	333	5943
928	6262	326	5936
929	6372	329	6043
930	6418	337	6081
931	6404	332	6072
932	6474	323	6151
933	6504	329	6175
934	6643	334	6309
935	6691	327	6364
936	6670	331	6339
937	6721	326	6395
938	6747	322	6425
939	6758	324	6434
940	6747	318	6429
941	6753	321	6432
942	6807	330	6477
943	6813	323	6490
944	6911	319	6592
945	6871	319	6552
946	6859	325	6534
947	6796	322	6474
948	6768	320	6448
949	6842	320	6522
950	6787	318	6469
951	6783	322	6461
952	6834	323	6511
953	6875	321	6554
954	6810	317	6493
955	6792	317	6475
956	6805	331	6474
957	6789	325	6464
958	6734	327	6407
959	6734	332	6402
960	6796	328	6468
961	6681	320	6361
962	6605	331	6274
963	6653	337	6316
964	6657	325	6332
965	6654	321	6333
966	6654	317	6337
967	6678	320	6358
968	6655	322	6333
969	6576	329	6247
970	6525	337	6188
971	6511	322	6189
972	6536	321	6215
973	6586	327	6259
974	6567	333	6234
975	6490	321	6169
976	6487	314	6173
977	6487	322	6165
978	6554	322	6232
979	6569	323	6246
980	6543	325	6218
981	6516	318	6198
982	6566	317	6249
983	6648	324	6324
984	6621	330	6291
985	6626	331	6295
986	6727	328	6399
987	6782	330	6452
988	6862	316	6546
989	6880	324	6556
990	6883	332	6551
991	7034	324	6710
992	7080	327	6753
993	7126	329	6797
994	7227	324	6903
995	7201	323	6878
996	7260	321	6939
997	7429	322	7107
998	7438	324	7114
999	7471	328	7143
1000	7615	332	7283
1001	7737	324	7413
1002	7906	316	7590
1003	7893	318	7575
1004	7917	326	7591
1005	8035	328	7707
1006	8136	332	7804
1007	8309	327	7982
1008	8409	322	8087
1009	8397	321	8076
1010	8480	323	8157
1011	8529	321	8208
1012	8549	315	8234
1013	8596	320	8276
1014	8701	318	8383
1015	8767	312	8455
1016	8811	322	8489
1017	8848	317	8531
1018	8903	314	8589
1019	9015	318	8697
1020	9038	317	8721
1021	8958	316	8642
1022	9009	308	8701
1023	8985	319	8666
1024	8976	324	8652
1025	9095	316	8779
1026	9210	327	8883
1027	9194	329	8865
1028	9161	320	8841
1029	9165	315	8850
1030	9195	315	8880
1031	9165	320	8845
1032	9254	323	8931
1033	9146	323	8823
1034	9097	325	8772
1035	9081	326	8755
1036	9158	327	8831
1037	9115	328	8787
1038	9097	328	8769
1039	9169	323	8846
1040	9127	317	8810
1041	9057	316	8741
1042	9110	324	8786
1043	9124	320	8804
1044	9062	324	8738
1045	9094	324	8770
1046	9004	313	8691
1047	8981	313	8668
1048	8946	323	8623
1049	8976	323	8653
1050	8981	320	8661
1051	8895	316	8579
1052	8976	318	8658
1053	9048	320	8728
1054	9020	323	8697
1055	8940	319	8621
1056	8924	319	8605
1057	8939	321	8618
1058	8999	324	8675
1059	9060	321	8739
1060	9139	324	8815
1061	9016	318	8698
1062	9068	312	8756
1063	9152	316	8836
1064	9215	315	8900
1065	9244	314	8930
1066	9382	331	9051
1067	9517	330	9187
1068	9498	309	9189
1069	9456	308	9148
1070	9537	313	9224
1071	9674	316	9358
1072	9683	318	9365
1073	9779	304	9475
1074	9888	304	9584
1075	9917	313	9604
1076	10083	326	9757
1077	10177	321	9856
1078	10277	315	9962
1079	10414	322	10092
1080	10589	309	10280
1081	10576	311	10265
1082	10710	320	10390
1083	10922	323	10599
1084	10983	322	10661
1085	11117	319	10798
1086	11237	315	10922
1087	11399	316	11083
1088	11656	306	11350
1089	11713	307	11406
1090	11852	316	11536
1091	12048	311	11737
1092	12212	310	11902
1093	12221	309	11912
1094	12313	308	12005
1095	12477	314	12163
1096	12618	314	12304
1097	12861	320	12541
1098	12880	313	12567
1099	12934	311	12623
1100	13031	313	12718
1101	13155	314	12841
1102	13192	312	12880
1103	13345	321	13024
1104	13483	324	13159
1105	13632	317	13315
1106	13644	321	13323
1107	13621	318	13303
1108	13682	314	13368
1109	13868	317	13551
1110	13950	323	13627
1111	13979	333	13646
1112	14022	326	13696
1113	13997	312	13685
1114	14079	321	13758
1115	14116	315	13801
1116	13992	309	13683
1117	14035	315	13720
1118	14095	316	13779
1119	14071	315	13756
1120	14137	313	13824
1121	14105	315	13790
1122	14006	327	13679
1123	13901	322	13579
1124	13946	317	13629
1125	13891	319	13572
1126	13891	313	13578
1127	13936	318	13618
1128	13922	320	13602
1129	13779	318	13461
1130	13680	315	13365
1131	13664	314	13350
1132	13673	313	13360
1133	13650	315	13335
1134	13502	320	13182
1135	13436	326	13110
1136	13560	318	13242
1137	13563	314	13249
1138	13401	318	13083
1139	13406	324	13082
1140	13348	322	13026
1141	13180	321	12859
1142	13140	315	12825
1143	13204	321	12883
1144	13227	321	12906
1145	13168	318	12850
1146	13125	319	12806
1147	13109	319	12790
1148	13080	316	12764
1149	13064	310	12754
1150	13003	325	12678
1151	12968	321	12647
1152	12993	327	12666
1153	13076	329	12747
1154	13056	318	12738
1155	12943	311	12632
1156	13051	312	12739
1157	13082	308	12774
1158	13077	312	12765
1159	13078	312	12766
1160	13157	311	12846
1161	13198	322	12876
1162	13306	323	12983
1163	13414	323	13091
1164	13457	318	13139
1165	13448	313	13135
1166	13518	320	13198
1167	13598	323	13275
1168	13619	325	13294
1169	13736	322	13414
1170	13881	315	13566
1171	14003	313	13690
1172	14012	319	13693
1173	14135	324	13811
1174	14206	326	13880
1175	14244	328	13916
1176	14379	322	14057
1177	14469	307	14162
1178	14672	310	14362
1179	14834	306	14528
1180	15016	307	14709
1181	15191	304	14887
1182	15366	307	15059
1183	15391	324	15067
1184	15423	325	15098
1185	15625	313	15312
1186	15759	310	15449
1187	15892	320	15572
1188	15851	322	15529
1189	16047	318	15729
1190	16248	312	15936
1191	16336	311	16025
1192	16433	309	16124
1193	16578	313	16265
1194	16671	316	16355
1195	16828	321	16507
1196	16895	319	16576
1197	17033	310	16723
1198	17078	308	16770
1199	17129	312	16817
1200	17163	315	16848
1201	17258	321	16937
1202	17315	317	16998
1203	17281	312	16969
1204	17360	314	17046
1205	17449	312	17137
1206	17434	323	17111
1207	17456	317	17139
1208	17471	321	17150
1209	17379	317	17062
1210	17441	317	17124
1211	17514	322	17192
1212	17595	325	17270
1213	17662	320	17342
1214	17433	318	17115
1215	17284	319	16965
1216	17315	313	17002
1217	17429	314	17115
1218	17475	312	17163
1219	17366	312	17054
1220	17300	309	16991
1221	17092	312	16780
1222	16983	315	16668
1223	16962	321	16641
1224	16983	316	16667
1225	16850	309	16541
1226	16660	311	16349
1227	16656	302	16354
1228	16586	297	16289
1229	16470	300	16170
1230	16427	313	16114
1231	16324	307	16017
1232	16349	305	16044
1233	16173	300	15873
1234	15976	299	15677
1235	15874	304	15570
1236	15746	305	15441
1237	15714	316	15398
1238	15637	318	15319
1239	15468	309	15159
1240	15439	310	15129
1241	15444	311	15133
1242	15315	319	14996
1243	15210	320	14890
1244	15196	312	14884
1245	15150	313	14837
1246	15091	311	14780
1247	15023	309	14714
1248	14954	306	14648
1249	14919	311	14608
1250	14848	315	14533
1251	14831	317	14514
1252	14735	310	14425
1253	14741	307	14434
1254	14704	311	14393
1255	14654	319	14335
1256	14560	306	14254
1257	14511	315	14196
1258	14549	319	14230
1259	14466	314	14152
1260	14453	313	14140
1261	14335	309	14026
1262	14356	309	14047
