index	original	background	difference
1207	298	263	35
1208	283	262	21
1209	283	269	14
1210	286	261	25
1211	274	276	-2
1212	258	278	-20
1213	293	275	18
1214	302	268	34
1215	290	274	16
1216	270	272	-2
1217	272	267	5
1218	292	262	30
1219	277	273	4
1220	282	269	13
1221	300	274	26
1222	293	264	29
1223	289	265	24
1224	294	263	31
1225	278	273	5
1226	274	274	0
1227	270	270	0
1228	275	269	6
1229	279	267	12
1230	287	262	25
1231	272	274	-2
1232	292	277	15
1233	283	271	12
1234	296	272	24
1235	301	283	18
1236	285	274	11
1237	289	278	11
1238	294	269	25
1239	270	278	-8
1240	267	276	-9
1241	285	273	12
1242	276	266	10
1243	264	262	2
1244	284	265	19
1245	292	273	19
1246	292	268	24
1247	278	271	7
1248	296	262	34
1249	274	266	8
1250	248	265	-17
1251	282	272	10
1252	293	279	14
1253	282	281	1
1254	282	271	11
1255	283	270	13
1256	277	269	8
1257	269	269	0
1258	271	271	0
1259	284	276	8
1260	307	275	32
1261	284	284	0
1262	281	274	7
1263	285	270	15
1264	294	273	21
1265	301	282	19
1266	290	267	23
1267	286	263	23
1268	299	266	33
1269	298	268	30
1270	292	261	31
1271	275	264	11
1272	284	264	20
1273	273	268	5
1274	272	270	2
1275	267	276	-9
1276	294	271	23
1277	289	278	11
1278	296	277	19
1279	302	280	22
1280	274	276	-2
1281	281	269	12
1282	293	271	22
1283	310	273	37
1284	319	264	55
1285	304	271	33
1286	297	266	31
1287	268	267	1
1288	277	259	18
1289	296	270	26
1290	263	268	-5
1291	264	276	-12
1292	289	277	12
1293	280	271	9
1294	284	263	21
1295	275	266	9
1296	282	268	14
1297	285	275	10
1298	286	267	19
1299	297	270	27
1300	302	267	35
1301	289	269	20
1302	293	266	27
1303	290	270	20
1304	284	265	19
1305	282	281	1
1306	278	283	-5
1307	304	267	37
1308	308	266	42
1309	284	270	14
1310	275	274	1
1311	295	281	14
1312	284	267	17
1313	278	262	16
1314	299	260	39
1315	307	272	35
1316	288	267	21
1317	274	260	14
1318	291	264	27
1319	287	273	14
1320	275	271	4
1321	284	273	11
1322	284	270	14
1323	293	266	27
1324	314	262	52
1325	285	272	13
1326	280	268	12
1327	283	262	21
1328	303	270	33
1329	311	274	37
1330	278	272	6
1331	264	265	-1
1332	277	267	10
1333	277	277	0
1334	271	277	-6
1335	270	266	4
1336	282	261	21
1337	284	271	13
1338	290	272	18
1339	285	278	7
1340	314	265	49
1341	305	266	39
1342	273	267	6
1343	288	277	11
1344	284	274	10
1345	282	272	10
1346	291	264	27
1347	267	266	1
1348	297	268	29
1349	310	274	36
1350	290	268	22
1351	274	265	9
1352	268	258	10
1353	276	270	6
1354	269	274	-5
1355	299	266	33
1356	301	266	35
1357	295	265	30
1358	308	258	50
1359	287	262	25
1360	286	259	27
1361	291	266	25
1362	282	267	15
1363	272	269	3
1364	265	260	5
1365	285	267	18
1366	298	265	33
1367	298	266	32
1368	300	265	35
1369	277	274	3
1370	275	278	-3
1371	283	281	2
1372	274	272	2
1373	256	275	-19
1374	271	274	-3
1375	269	267	2
1376	261	260	1
1377	271	271	0
1378	292	272	20
1379	301	271	30
1380	297	271	26
1381	291	273	18
1382	286	269	17
1383	276	277	-1
1384	289	268	21
1385	292	272	20
1386	271	271	0
1387	256	282	-26
1388	278	265	13
1389	282	267	15
1390	267	264	3
1391	260	274	-14
1392	275	270	5
1393	293	275	18
1394	285	271	14
1395	264	270	-6
1396	282	271	11
1397	265	263	2
1398	282	266	16
1399	306	273	33
1400	302	275	27
1401	295	273	22
1402	296	272	24
1403	291	276	15
1404	286	279	7
1405	277	279	-2
1406	278	267	11
1407	293	277	16
1408	293	271	22
1409	268	282	-14
1410	284	271	13
1411	286	280	6
1412	303	285	18
1413	298	277	21
1414	296	262	34
1415	272	264	8
1416	256	264	-8
1417	263	276	-13
1418	306	278	28
1419	323	269	54
1420	295	263	32
1421	284	276	8
1422	297	274	23
1423	284	276	8
1424	279	274	5
1425	269	271	-2
1426	295	275	20
1427	294	275	19
1428	293	274	19
1429	287	269	18
1430	300	268	32
1431	280	275	5
1432	269	262	7
1433	291	267	24
1434	298	261	37
1435	279	273	6
1436	276	266	10
1437	283	268	15
1438	294	277	17
1439	280	270	10
1440	284	267	17
1441	288	282	6
1442	298	275	23
1443	280	274	6
1444	281	270	11
1445	272	276	-4
1446	285	274	11
1447	288	269	19
1448	302	272	30
1449	281	276	5
1450	269	274	-5
1451	299	279	20
1452	307	269	38
1453	298	277	21
1454	297	273	24
1455	296	273	23
1456	285	270	15
1457	286	283	3
1458	303	281	22
1459	280	273	7
1460	308	258	50
1461	290	271	19
1462	285	272	13
1463	293	271	22
1464	295	262	33
1465	284	267	17
1466	273	272	1
1467	273	270	3
1468	295	250	45
1469	315	277	38
1470	311	267	44
1471	315	277	38
1472	304	272	32
1473	285	272	13
1474	293	273	20
1475	292	280	12
1476	292	269	23
1477	312	274	38
1478	313	277	36
1479	299	276	23
1480	308	275	33
1481	291	279	12
1482	295	271	24
1483	303	276	27
1484	309	273	36
1485	286	271	15
1486	294	271	23
1487	293	275	18
1488	293	273	20
1489	273	272	1
1490	282	263	19
1491	270	281	-11
1492	281	275	6
1493	301	274	27
1494	315	272	43
1495	305	275	30
1496	289	273	16
1497	291	281	10
1498	306	268	38
1499	312	267	45
1500	282	268	14
1501	284	276	8
